Rank,枠番,Umaban,HorseName,SexAge,Load,JockeyName,Time,Diff,TimeIndex,Passage,上り,Odds,Ninki,WeightInfo,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,TrainerName,馬主,賞金(万円),race_id,Weight,WeightDiff,Sex,Age,Waku,Mark,WeightInfoShutuba,OddsShutuba,NinkiShutuba,WeightShutuba
11.0,2,3,モーニングヤマト,牡3,57.0,石橋脩,2:09.5,1.1/4,,16-16-14-11,37.9,32.8,9.0,466(0),,,,"[東]
土田稔",今朝光,,202406010706,466.0,0.0,牡,3,,,,,,
12.0,1,1,マジカルプリンス,牡3,57.0,柴田大知,2:10.3,5,,9-9-12-14,38.9,47.5,11.0,480(0),,,,"[東]
田中剛",国田正忠,,202406010706,480.0,0.0,牡,3,1.0,--,480(0),47.5,11.0,480.0
13.0,6,11,アイムフィアレス,牝3,52.0,小林勝太,2:10.3,アタマ,,12-12-15-15,38.6,28.1,8.0,426(0),,,,"[東]
奥平雅士",サラブレッドクラブ・ラフィアン,,202406010706,426.0,0.0,牝,3,,,,,,
14.0,7,13,バスターウルフ,牡3,57.0,津村明秀,2:10.4,1/2,,4-4-4-3,40.1,4.3,2.0,498(0),,,,"[東]
田村康仁",松谷翔太,,202406010706,498.0,0.0,牡,3,,,,,,
15.0,3,6,ボクラヲツナグモノ,牡3,57.0,ピーヒュ,2:10.8,2.1/2,,15-14-16-16,39.0,55.3,12.0,454(0),,,,"[東]
清水英克",石川秀守,,202406010706,454.0,0.0,牡,3,,,,,,
16.0,8,16,コードナイン,牡3,57.0,吉田豊,2:11.3,3.1/2,,8-8-5-8,40.9,60.2,13.0,452(0),,,,"[東]
菊沢隆徳",木部厳生,,202406010706,452.0,0.0,牡,3,,,,,,
17.0,2,4,マルボルド,牝3,55.0,武藤雅,2:23.6,大,,17-17-17-17,47.4,184.9,17.0,422(0),,,,"[東]
松永康利",サラブレッドクラブ・ラフィアン,,202406010706,422.0,0.0,牝,3,,,,,,
1.0,1,1,アヴィオンドール,牝4,55.0,キングス,1:52.9,,,3-4-4-5,38.5,11.6,7.0,528(+2),,,,"[東]
手塚貴久",サンデーレーシング,800.0,202406010707,528.0,2.0,牝,4,1.0,--,528(+2),11.6,7.0,528.0
2.0,6,9,ムーランブルー,牝4,55.0,菅原明良,1:53.0,1/2,,13-13-11-11,37.4,10.6,5.0,498(-4),,,,"[東]
久保田貴",村上卓史,320.0,202406010707,498.0,-4.0,牝,4,,,,,,
3.0,3,4,シンボリックレルム,牝5,56.0,横山和生,1:53.1,1/2,,2-2-2-2,39.0,5.0,3.0,496(+2),,,,"[東]
水野貴広",吉田千津,200.0,202406010707,496.0,2.0,牝,5,3.0,--,496(+2),5.0,3.0,496.0
4.0,5,7,ピッチパーフェクト,牝4,55.0,横山武史,1:53.2,クビ,,6-6-1-1,39.3,4.7,2.0,482(0),,,,"[東]
伊藤圭三",ＯＵＭＡ,120.0,202406010707,482.0,0.0,牝,4,,,,,,
5.0,2,2,ヒラリーステップ,牝4,55.0,柴田大知,1:53.3,3/4,,11-9-10-8,38.2,17.0,9.0,480(+4),,,,"[東]
天間昭一",ビッグレッドファーム,80.0,202406010707,480.0,4.0,牝,4,2.0,--,480(+4),17.0,9.0,480.0
6.0,4,5,サイモンポーリア,牝6,56.0,野中悠太,1:53.8,3,,6-6-7-5,39.2,23.9,10.0,482(-4),,,,"[東]
根本康広",澤田昭紀,,202406010707,482.0,-4.0,牝,6,,,,,,
7.0,8,13,ランスノーブル,牝4,55.0,田辺裕信,1:53.9,3/4,,3-4-4-3,39.5,4.4,1.0,452(-4),,,,"[東]
上原博之",佐々木基,,202406010707,452.0,-4.0,牝,4,,,,,,
8.0,8,14,カヤドーブラック,牝4,55.0,木幡巧也,1:54.2,1.1/2,,8-11-12-12,38.4,77.8,13.0,462(-5),,,,"[東]
黒岩陽一",黒澤尚,,202406010707,462.0,-5.0,牝,4,,,,,,
9.0,6,10,テンホワイトラブ,牝4,55.0,吉田豊,1:54.2,クビ,,8-8-8-7,39.5,10.9,6.0,516(+4),,,,"[東]
小西一男",天白泰司,,202406010707,516.0,4.0,牝,4,,,,,,
10.0,5,8,ミニョンルミエール,牝5,53.0,小林勝太,1:54.2,アタマ,,3-2-3-3,40.0,7.4,4.0,458(-2),,,,"[東]
和田雄二",ＹＧＧホースクラブ,,202406010707,458.0,-2.0,牝,5,,,,,,
11.0,4,6,ジェイエルフラッグ,牝8,55.0,原優介,1:55.2,6,,14-14-14-13,38.8,70.5,12.0,454(+2),,,,"[東]
小西一男",橋元幸人,,202406010707,454.0,2.0,牝,8,,,,,,
12.0,7,12,アルジェントステラ,牝6,56.0,武藤雅,1:55.3,1/2,,10-9-9-8,40.5,67.7,11.0,454(+10),,,,"[東]
和田正一",シルクレーシング,,202406010707,454.0,10.0,牝,6,,,,,,
13.0,7,11,ナンヨーウイング,牝4,55.0,丸田恭介,1:56.6,8,,12-12-13-14,40.3,251.2,14.0,440(-10),,,,"[東]
宗像義忠",中村徳也,,202406010707,440.0,-10.0,牝,4,,,,,,
14.0,3,3,マテンロウカノン,牝4,55.0,浜中俊,1:58.1,9,,1-1-4-8,43.8,15.5,8.0,446(+4),,,,"[東]
萩原清",寺田千代乃,,202406010707,446.0,4.0,牝,4,3.0,--,446(+4),15.5,8.0,446.0
1.0,8,15,パルデンス,牡6,58.0,石橋脩,1:10.3,,,9-9,36.3,8.6,3.0,498(-4),,,,"[東]
中野栄治",山本三津子,"1,140.0",202406010708,498.0,-4.0,牡,6,,,,,,
2.0,6,11,アポロプラネット,牡5,58.0,大野拓弥,1:10.4,1/2,,7-5,36.6,52.0,13.0,500(+2),,,,"[東]
伊藤圭三",星野隆男,460.0,202406010708,500.0,2.0,牡,5,,,,,,
3.0,3,4,スクーバー,牡4,58.0,横山武史,1:10.6,1.1/4,,2-2,37.1,4.1,2.0,508(+28),,,,"[東]
武藤善則",Ｇ１レーシング,290.0,202406010708,508.0,28.0,牡,4,,,,,,
4.0,4,7,エコロドゥネス,牡4,58.0,浜中俊,1:10.7,クビ,,9-5,36.7,13.0,6.0,510(0),,,,"[東]
加藤征弘",原村正紀,170.0,202406010708,510.0,0.0,牡,4,,,,,,
5.0,6,10,ドンレパルス,牡5,58.0,菅原明良,1:10.7,クビ,,11-10,36.3,13.2,7.0,518(0),,,,"[東]
高木登",山田貢一,114.0,202406010708,518.0,0.0,牡,5,,,,,,
6.0,8,14,アラゴナイト,牝6,56.0,柴田善臣,1:10.8,1/2,,11-10,36.3,53.6,14.0,476(0),,,,"[東]
加藤和宏",重松國建,,202406010708,476.0,0.0,牝,6,,,,,,
7.0,5,8,ロードミッドナイト,牡6,58.0,石川裕紀,1:11.0,1.1/4,,13-13,36.1,15.6,8.0,534(+10),,,,"[東]
田中博康",ロードホースクラブ,,202406010708,534.0,10.0,牡,6,,,,,,
8.0,3,5,バルミュゼット,牡5,58.0,木幡巧也,1:11.1,1/2,,13-13,36.2,37.0,11.0,530(+2),,,,"[東]
岩戸孝樹",ノルマンディーサラブレッドレーシング,,202406010708,530.0,2.0,牡,5,,,,,,
9.0,2,3,ニーナブランド,牝4,56.0,野中悠太,1:11.3,1.1/4,,2-2,37.9,26.0,10.0,444(-12),,,,"[東]
高橋裕",ディアレストクラブ,,202406010708,444.0,-12.0,牝,4,,,,,,
10.0,1,1,スティルディマーレ,牡4,58.0,ルメール,1:11.4,1/2,,1-1,38.2,2.9,1.0,536(-2),,,,"[東]
国枝栄",キャロットファーム,,202406010708,536.0,-2.0,牡,4,1.0,--,536(-2),2.9,1.0,536.0
11.0,4,6,ニルカンタテソーロ,牡7,57.0,原優介,1:11.5,クビ,,7-10,37.6,11.3,4.0,446(-2),,,,"[東]
小手川準",了徳寺健二ホールディングス,,202406010708,446.0,-2.0,牡,7,,,,,,
12.0,2,2,キングクー,牡5,57.0,横山琉人,1:11.9,2,,4-4,38.2,49.4,12.0,522(0),,,,"[東]
根本康広",辻子依旦,,202406010708,522.0,0.0,牡,5,2.0,--,522(0),49.4,12.0,522.0
13.0,7,13,バンドールロゼ,牡5,55.0,小林勝太,1:12.0,1/2,,4-5,38.3,12.7,5.0,482(+4),,,,"[東]
清水英克",ノルマンディーサラブレッドレーシング,,202406010708,482.0,4.0,牡,5,,,,,,
14.0,7,12,ワイアウ,牝4,56.0,津村明秀,1:12.9,5,,4-5,39.2,19.5,9.0,466(+6),,,,"[東]
鈴木慎太",Ｇ１レーシング,,202406010708,466.0,6.0,牝,4,,,,,,
15.0,5,9,ユキゲシズク,牝5,56.0,的場勇人,1:13.9,6,,15-15,38.3,799.5,15.0,494(+2),,,,"[東]
的場均",寳寄山拓樹,,202406010708,494.0,2.0,牝,5,,,,,,
1.0,4,4,ルカランフィースト,牡3,57.0,横山武史,1:52.1,,,9-9-9-11,36.9,14.7,4.0,460(-4),,,,"[東]
鹿戸雄一",社台レースホース,"1,093.8",202406010709,460.0,-4.0,牡,3,4.0,--,460(-4),14.7,4.0,460.0
2.0,2,2,アレグロブリランテ,牡3,57.0,キングス,1:52.3,1.1/4,,2-2-3-2,37.7,44.5,9.0,470(+22),,,,"[東]
上原佑紀",サンデーレーシング,436.8,202406010709,470.0,22.0,牡,3,2.0,--,470(+22),44.5,9.0,470.0
3.0,6,7,トロピカルティー,牝3,55.0,津村明秀,1:52.6,1.3/4,,10-10-6-7,37.7,16.3,6.0,430(-4),,,,"[東]
林徹",保坂和孝,273.4,202406010709,430.0,-4.0,牝,3,6.0,--,430(-4),16.3,6.0,430.0
4.0,8,10,キャントウェイト,牡3,57.0,柴田大知,1:52.8,1,,5-5-3-2,38.1,5.4,3.0,462(+2),,,,"[東]
萱野浩二",ビッグレッドファーム,160.0,202406010709,462.0,2.0,牡,3,,,,,,
5.0,6,6,マイネルブリックス,牡3,57.0,松岡正海,1:52.9,1/2,,8-8-9-7,37.8,46.0,10.0,444(+2),,,,"[東]
黒岩陽一",サラブレッドクラブ・ラフィアン,107.0,202406010709,444.0,2.0,牡,3,6.0,--,444(+2),46.0,10.0,444.0
6.0,7,8,サトノオラシオン,牡3,57.0,キング,1:53.2,2,,7-7-6-7,38.3,4.8,2.0,494(+4),,,,"[東]
堀宣行",里見治,,202406010709,494.0,4.0,牡,3,,,,,,
7.0,3,3,ウインアクトゥール,牡3,57.0,ピーヒュ,1:53.2,クビ,,4-4-3-5,38.5,39.8,8.0,430(+16),,,,"[東]
栗田徹",ウイン,,202406010709,430.0,16.0,牡,3,3.0,--,430(+16),39.8,8.0,430.0
8.0,1,1,マイネルヴォルムス,牡3,57.0,菅原明良,1:53.3,クビ,,5-5-6-5,38.5,28.4,7.0,446(0),,,,"[東]
深山雅史",サラブレッドクラブ・ラフィアン,,202406010709,446.0,0.0,牡,3,1.0,--,446(0),28.4,7.0,446.0
9.0,5,5,アフィリオン,牡3,57.0,ルメール,1:53.8,2.1/2,,1-1-1-1,39.5,1.7,1.0,476(+4),,,,"[東]
古賀慎明",シルクレーシング,,202406010709,476.0,4.0,牡,3,5.0,--,476(+4),1.7,1.0,476.0
10.0,7,9,ムビョウソクサイ,牡3,57.0,嶋田純次,1:53.8,ハナ,,11-11-11-10,38.3,319.1,11.0,482(-12),,,,"[東]
伊藤大士",ミルファーム,,202406010709,482.0,-12.0,牡,3,,,,,,
11.0,8,11,セブンマイスター,牡3,57.0,石川裕紀,1:54.2,2.1/2,,2-3-2-2,39.8,14.8,5.0,544(+18),,,,"[東]
木村哲也",前迫義幸,,202406010709,544.0,18.0,牡,3,,,,,,
1.0,5,10,ダイシンピスケス,牡6,58.0,松岡正海,1:50.6,,,1-1-1-1,37.1,12.3,6.0,512(-6),,,,"[西]
森秀行",大八木信行,"1,875.7",202406010710,512.0,-6.0,牡,6,,,,,,
2.0,2,4,プリンスミノル,牡5,58.0,田辺裕信,1:50.7,クビ,,9-9-12-9,36.2,53.4,12.0,470(+8),,,,"[東]
中舘英二",吉岡輝美,750.2,202406010710,470.0,8.0,牡,5,,,,,,
3.0,7,14,アクションプラン,牡4,57.0,キング,1:50.9,1,,5-5-4-4,37.2,10.1,4.0,508(-10),,,,"[東]
池上昌和",関田光男,465.1,202406010710,508.0,-10.0,牡,4,,,,,,
4.0,5,9,アスクビックスター,牡5,58.0,横山琉人,1:50.9,クビ,,3-3-2-2,37.3,23.1,8.0,476(+6),,,,"[西]
矢作芳人",廣崎利洋ＨＤ,280.0,202406010710,476.0,6.0,牡,5,,,,,,
5.0,2,3,フラッパールック,牝4,55.0,津村明秀,1:51.0,1/2,,6-5-6-6,37.1,3.0,1.0,466(0),,,,"[東]
林徹",吉田千津,184.0,202406010710,466.0,0.0,牝,4,,,,,,
6.0,8,16,サイモンザナドゥ,牡4,57.0,横山武史,1:51.0,クビ,,9-9-12-11,36.6,4.6,2.0,478(0),,,,"[西]
小林真也",澤田昭紀,,202406010710,478.0,0.0,牡,4,,,,,,
7.0,4,7,レッドラパルマ,牡5,58.0,ルメール,1:51.1,クビ,,6-7-6-6,37.1,5.4,3.0,502(+2),,,,"[東]
加藤征弘",東京ホースレーシング,,202406010710,502.0,2.0,牡,5,,,,,,
8.0,6,12,ブレイクフォース,牡5,58.0,横山和生,1:51.2,3/4,,15-15-15-13,36.4,50.5,11.0,510(+20),,,,"[東]
中舘英二",水上行雄,,202406010710,510.0,20.0,牡,5,,,,,,
9.0,3,6,カランセ,牝5,56.0,菅原明良,1:51.3,1/2,,8-8-9-9,37.1,55.1,13.0,482(+6),,,,"[東]
金成貴史",野田努,,202406010710,482.0,6.0,牝,5,,,,,,
10.0,1,2,グーデンドラーク,牡5,58.0,ピーヒュ,1:51.4,3/4,,4-3-4-4,37.6,10.8,5.0,530(+2),,,,"[西]
池添学",サンデーレーシング,,202406010710,530.0,2.0,牡,5,1.0,--,530(+2),10.8,5.0,530.0
11.0,8,15,クインズミモザ,牝6,56.0,野中悠太,1:51.6,1.1/2,,14-14-14-12,36.9,42.9,10.0,514(0),,,,"[東]
池上昌和",ケイアイスタリオン,,202406010710,514.0,0.0,牝,6,,,,,,
12.0,7,13,ヴァーンフリート,牡5,58.0,キングス,1:51.7,1/2,,9-9-6-6,37.7,13.7,7.0,528(-2),,,,"[東]
手塚貴久",キャロットファーム,,202406010710,528.0,-2.0,牡,5,,,,,,
13.0,3,5,ローズボウル,牡6,58.0,石川裕紀,1:52.0,1.1/2,,16-16-16-13,36.7,34.4,9.0,518(+4),,,,"[東]
林徹",グリーンファーム,,202406010710,518.0,4.0,牡,6,,,,,,
14.0,4,8,モズマゾク,牡6,58.0,石橋脩,1:52.1,3/4,,2-2-2-2,38.5,176.3,16.0,514(+10),,,,"[西]
杉山佳明",キャピタル・システム,,202406010710,514.0,10.0,牡,6,,,,,,
15.0,1,1,レイクリエイター,牡6,58.0,大野拓弥,1:53.3,7,,13-12-10-13,39.0,114.6,15.0,476(-4),,,,"[西]
浜田多実",松岡隆雄,,202406010710,476.0,-4.0,牡,6,1.0,--,476(-4),114.6,15.0,476.0
16.0,6,11,トップスティール,牡5,58.0,丸田恭介,1:53.5,1.1/2,,12-12-10-16,39.2,70.1,14.0,508(0),,,,"[東]
深山雅史",井山登,,202406010710,508.0,0.0,牡,5,,,,,,
1.0,8,11,チャックネイト,セ6,57.0,キング,2:16.6,,,2-3-3-3,37.6,6.5,3.0,486(+8),,,,"[東]
堀宣行",金子真人ホールディングス,"6,285.4",202406010711,486.0,8.0,セ,6,,,,,,
2.0,8,12,ボッケリーニ,牡8,57.0,浜中俊,2:16.6,ハナ,,4-4-4-4,37.3,4.4,2.0,470(-4),,,,"[西]
池江泰寿",金子真人ホールディングス,"2,524.4",202406010711,470.0,-4.0,牡,8,,,,,,
3.0,2,2,クロミナンス,牡7,57.0,ルメール,2:16.8,1.1/4,,4-4-4-4,37.5,7.6,5.0,496(-8),,,,"[東]
尾関知人",サンデーレーシング,"1,612.2",202406010711,496.0,-8.0,牡,7,2.0,--,496(-8),7.6,6.0,496.0
4.0,3,3,モリアーナ,牝4,54.0,横山典弘,2:16.8,アタマ,,11-12-12-8,36.9,7.5,4.0,482(+4),,,,"[東]
武藤善則",高橋文男,930.0,202406010711,482.0,4.0,牝,4,3.0,--,482(+4),7.5,4.0,482.0
5.0,1,1,マイネルウィルトス,牡8,57.0,横山武史,2:16.9,クビ,,1-1-1-1,38.1,4.2,1.0,488(+2),,,,"[西]
宮徹",サラブレッドクラブ・ラフィアン,620.0,202406010711,488.0,2.0,牡,8,1.0,--,488(+2),4.2,1.0,488.0
6.0,6,8,シルブロン,牡6,57.0,ピーヒュ,2:17.0,クビ,,10-10-8-6,37.3,97.1,12.0,504(0),,,,"[東]
稲垣幸雄",シルクレーシング,,202406010711,504.0,0.0,牡,6,,,,,,
7.0,5,6,サンストックトン,牡5,57.0,キングス,2:17.0,クビ,,7-7-8-6,37.4,74.6,10.0,478(0),,,,"[東]
鹿戸雄一",加藤ステーブル,,202406010711,478.0,0.0,牡,5,5.0,--,478(0),74.6,10.0,478.0
8.0,7,10,ラーグルフ,牡5,57.0,三浦皇成,2:17.0,アタマ,,7-7-8-10,37.3,13.5,8.0,500(+2),,,,"[東]
宗像義忠",村木隆,,202406010711,500.0,2.0,牡,5,,,,,,
9.0,4,4,ショウナンバシット,牡4,56.0,横山和生,2:17.1,1/2,,2-2-2-2,38.2,9.0,7.0,492(-2),,,,"[西]
須貝尚介",国本哲秀,,202406010711,492.0,-2.0,牡,4,4.0,--,492(-2),9.0,7.0,492.0
10.0,7,9,カラテ,牡8,57.0,菅原明良,2:18.2,7,,4-4-6-8,38.8,7.6,6.0,540(+2),,,,"[西]
辻野泰之",小田切光,,202406010711,540.0,2.0,牡,8,,,,,,
11.0,5,5,ホウオウリアリティ,牡6,57.0,大野拓弥,2:18.3,1/2,,7-7-8-10,38.6,81.0,11.0,486(+4),,,,"[東]
高木登",小笹芳央,,202406010711,486.0,4.0,牡,6,5.0,--,486(+4),81.0,11.0,486.0
12.0,6,7,アドマイヤハレー,牡6,57.0,田辺裕信,2:18.7,2.1/2,,11-10-7-12,39.2,38.1,9.0,474(0),,,,"[東]
宮田敬介",近藤旬子,,202406010711,474.0,0.0,牡,6,,,,,,
1.0,4,4,ココクレーター,牝4,55.0,ルメール,1:36.3,,,11-10-11,36.0,2.2,1.0,426(+6),,,,"[東]
木村哲也",キャロットファーム,"1,140.0",202406010712,426.0,6.0,牝,4,4.0,--,426(+6),2.2,1.0,426.0
2.0,6,7,ウインレイアー,牝4,55.0,キングス,1:36.3,アタマ,,3-3-2,36.6,7.4,4.0,450(-2),,,,"[東]
和田雄二",ウイン,460.0,202406010712,450.0,-2.0,牝,4,,,,,,
3.0,8,12,マイネルダグラス,牡6,58.0,石川裕紀,1:36.7,2,,11-7-7,36.6,35.3,7.0,514(0),,,,"[東]
相沢郁",サラブレッドクラブ・ラフィアン,290.0,202406010712,514.0,0.0,牡,6,,,,,,
4.0,7,9,セフィロ,牝4,55.0,吉田豊,1:37.1,2.1/2,,6-7-7,37.1,8.8,5.0,462(0),,,,"[東]
菊沢隆徳",村野康司,170.0,202406010712,462.0,0.0,牝,4,,,,,,
5.0,5,6,ラーテル,セ4,57.0,丸田恭介,1:37.4,1.3/4,,9-10-11,37.1,377.2,12.0,460(-6),,,,"[東]
南田美知",Ｍｒ．ホース,114.0,202406010712,460.0,-6.0,セ,4,5.0,--,460(-6),377.2,12.0,460.0
6.0,5,5,アルファウェーブ,セ7,58.0,ピーヒュ,1:37.4,クビ,,6-4-4,37.6,35.3,8.0,542(+4),,,,"[東]
辻哲英",吉田勝己,,202406010712,542.0,4.0,セ,7,5.0,--,542(+4),35.3,7.0,542.0
7.0,7,10,マイネルエール,セ5,57.0,原優介,1:37.6,1,,3-4-4,37.8,48.6,10.0,458(-2),,,,"[東]
蛯名利弘",稲場澄,,202406010712,458.0,-2.0,セ,5,,,,,,
8.0,8,11,ニシノレバンテ,牡5,58.0,杉原誠人,1:37.7,1,,1-2-1,38.3,38.8,9.0,502(+12),,,,"[東]
栗田徹",西山茂行,,202406010712,502.0,12.0,牡,5,,,,,,
9.0,3,3,グラニット,牡4,57.0,田辺裕信,1:38.0,1.1/2,,5-6-4,38.1,5.6,2.0,470(-2),,,,"[東]
大和田成",ミルファーム,,202406010712,470.0,-2.0,牡,4,3.0,--,470(-2),5.6,3.0,470.0
10.0,1,1,バーンパッション,牡7,55.0,小林勝太,1:38.5,3,,9-12-10,38.1,203.3,11.0,482(-2),,,,"[東]
天間昭一",岡田牧雄,,202406010712,482.0,-2.0,牡,7,1.0,--,482(-2),203.3,11.0,482.0
11.0,2,2,ノーダブルディップ,牡6,58.0,三浦皇成,1:38.5,クビ,,8-7-7,38.4,10.4,6.0,554(-2),,,,"[東]
古賀慎明",丸山担,,202406010712,554.0,-2.0,牡,6,2.0,--,554(-2),10.4,6.0,554.0
12.0,6,8,システムリブート,牡4,57.0,津村明秀,1:40.4,大,,2-1-2,41.0,5.6,3.0,514(+8),,,,"[西]
吉岡辰弥",山口裕介,,202406010712,514.0,8.0,牡,4,,,,,,
1.0,8,10,スマートリアファル,牡3,57.0,幸英明,1:59.6,,,3-3-3-2,36.4,3.6,2.0,490(-6),,,,"[西]
辻野泰之",大川徹,550.0,202408010701,490.0,-6.0,牡,3,,,,,,
2.0,7,8,カズヴィトシャ,牡3,57.0,坂井瑠星,1:59.7,3/4,,2-2-2-2,36.6,3.1,1.0,516(+6),,,,"[西]
高柳大輔",雅苑興業,220.0,202408010701,516.0,6.0,牡,3,7.0,--,516(+6),3.1,1.0,516.0
3.0,3,3,カズタンジャー,牡3,57.0,モリス,2:00.1,2,,5-3-4-4,36.8,7.3,4.0,490(-4),,,,"[西]
新谷功一",雅苑興業,140.0,202408010701,490.0,-4.0,牡,3,3.0,--,490(-4),7.3,4.0,490.0
4.0,7,7,メイショウソウタ,牡3,57.0,西村淳也,2:00.8,4,,6-6-6-5,37.3,3.6,3.0,518(+2),,,,"[西]
岡田稲男",松本好雄,83.0,202408010701,518.0,2.0,牡,3,7.0,--,518(+2),3.6,2.0,518.0
5.0,4,4,ダイキリ,牡3,55.0,田口貫太,2:00.9,3/4,,3-3-4-5,37.6,136.9,9.0,514(-2),,,,"[西]
西園翔太",幅田昌伸,55.0,202408010701,514.0,-2.0,牡,3,4.0,--,514(-2),136.9,9.0,514.0
6.0,2,2,ナムラカメジロー,牡3,57.0,川又賢治,2:00.9,ハナ,,1-1-1-1,37.9,18.2,6.0,512(-10),,,,"[西]
杉山佳明",奈村睦弘,,202408010701,512.0,-10.0,牡,3,2.0,--,512(-10),18.2,6.0,512.0
7.0,1,1,グーヴェルナイユ,牡3,57.0,松山弘平,2:01.0,クビ,,6-6-7-8,37.4,7.5,5.0,458(-2),,,,"[西]
武幸四郎",ノースヒルズ,,202408010701,458.0,-2.0,牡,3,1.0,--,458(-2),7.5,5.0,458.0
8.0,8,9,フォートポータル,セ3,57.0,国分優作,2:01.2,1.1/2,,8-8-7-7,37.6,24.5,7.0,468(0),,,,"[西]
吉岡辰弥",ヒダカ・ブリーダーズ・ユニオン,,202408010701,468.0,0.0,セ,3,,,,,,
9.0,6,6,サイモンクレスト,牡3,57.0,岩田望来,2:02.1,5,,10-10-9-9,38.2,145.5,10.0,462(+2),,,,"[西]
梅田智之",澤田昭紀,,202408010701,462.0,2.0,牡,3,6.0,--,462(+2),145.5,10.0,462.0
10.0,5,5,タイセイシンガー,牡3,57.0,松若風馬,2:03.8,10,,9-9-9-10,39.8,120.4,8.0,526(-4),,,,"[西]
高野友和",田中成奉,,202408010701,526.0,-4.0,牡,3,5.0,--,526(-4),120.4,8.0,526.0
1.0,2,4,サンライズソレイユ,牡3,57.0,川田将雅,1:53.7,,,8-8-6-5,37.0,2.6,1.0,512(0),,,,"[西]
矢作芳人",ライフハウス,620.0,202408010702,512.0,0.0,牡,3,2.0,--,512(0),2.6,1.0,512.0
2.0,3,5,ジーティースピード,牝3,55.0,松山弘平,1:54.0,1.3/4,,1-1-1-1,37.9,7.5,4.0,520(0),,,,"[西]
矢作芳人",田畑利彦,250.0,202408010702,520.0,0.0,牝,3,3.0,--,520(0),7.5,4.0,520.0
3.0,7,14,メイショウエレジー,牝3,55.0,酒井学,1:54.0,アタマ,,6-4-3-2,37.6,12.1,5.0,460(0),,,,"[西]
角田晃一",松本好雄,160.0,202408010702,460.0,0.0,牝,3,7.0,--,460(0),12.1,5.0,460.0
4.0,1,2,ジャミラヌール,牝3,55.0,戸崎圭太,1:54.5,3,,4-3-4-4,38.1,18.4,7.0,466(0),,,,"[東]
高柳瑞樹",社台レースホース,93.0,202408010702,466.0,0.0,牝,3,1.0,--,466(0),18.4,7.0,466.0
5.0,5,9,シントーキズナ,牝3,54.0,角田大河,1:55.0,2.1/2,,2-2-2-2,38.8,284.8,15.0,506(0),,,,"[西]
北出成人",中野辰三,62.0,202408010702,506.0,0.0,牝,3,5.0,--,506(0),284.8,15.0,506.0
6.0,7,13,ショウナンハルク,牡3,57.0,岩田康誠,1:55.1,1,,14-14-12-12,36.9,20.4,8.0,494(0),,,,"[東]
栗田徹",国本哲秀,,202408010702,494.0,0.0,牡,3,7.0,--,494(0),20.4,8.0,494.0
7.0,5,10,アドマイヤエイジア,牡3,54.0,今村聖奈,1:55.6,3,,8-8-7-7,38.3,69.2,11.0,512(0),,,,"[西]
大久保龍",近藤旬子,,202408010702,512.0,0.0,牡,3,5.0,--,512(0),69.2,11.0,512.0
8.0,8,16,メイショウロッキー,牡3,57.0,和田竜二,1:55.8,1.1/2,,12-12-10-8,38.0,16.1,6.0,476(0),,,,"[西]
飯田祐史",松本好隆,,202408010702,476.0,0.0,牡,3,8.0,--,476(0),16.1,6.0,476.0
9.0,2,3,ユウトザイースト,牡3,57.0,モリス,1:56.0,1,,12-12-10-11,38.2,110.6,14.0,534(0),,,,"[西]
千田輝彦",中川雄斗,,202408010702,534.0,0.0,牡,3,2.0,--,534(0),110.6,14.0,534.0
10.0,4,7,オウケンボス,牡3,57.0,鮫島良太,1:56.2,1.1/2,,6-4-5-5,39.5,56.2,10.0,520(0),,,,"[西]
牧浦充徳",福井明,,202408010702,520.0,0.0,牡,3,4.0,--,520(0),56.2,10.0,520.0
11.0,1,1,マルモリトマホーク,牡3,55.0,田口貫太,1:57.9,10,,11-10-7-8,40.5,95.7,12.0,500(0),,,,"[西]
大橋勇樹",山下繁美,,202408010702,500.0,0.0,牡,3,1.0,--,500(0),95.7,12.0,500.0
12.0,3,6,モズクマチー,牝3,55.0,団野大成,2:00.0,大,,2-4-7-8,42.7,110.4,13.0,478(0),,,,"[西]
中尾秀正",キャピタル・システム,,202408010702,478.0,0.0,牝,3,3.0,--,478(0),110.4,13.0,478.0
13.0,8,15,ワンダーハヤセ,牡3,57.0,高倉稜,2:00.2,1.1/4,,10-11-14-13,41.1,50.7,9.0,520(0),,,,"[西]
渡辺薫彦",山本能成,,202408010702,520.0,0.0,牡,3,8.0,--,520(0),50.7,9.0,520.0
14.0,4,8,ケアラウレア,牝3,55.0,坂井瑠星,2:01.5,8,,4-7-13-14,42.2,6.6,3.0,460(0),,,,"[西]
田中克典",前田幸治,,202408010702,460.0,0.0,牝,3,4.0,--,460(0),6.6,3.0,460.0
15.0,6,12,ノウリッジズパワー,牡3,57.0,西村淳也,2:04.3,大,,15-15-15-15,43.3,3.8,2.0,462(0),,,,"[西]
長谷川浩",ノースヒルズ,,202408010702,462.0,0.0,牡,3,6.0,--,462(0),3.8,2.0,462.0
,6,11,ゼットサンダー,牡3,57.0,古川吉洋,,,,16-16,,290.5,16.0,514(0),,,,"[西]
宮徹",フォーレスト,,202408010702,514.0,0.0,牡,3,6.0,--,514(0),290.5,16.0,514.0
